path,tensor_name,timestep,saliency_mass,l2,l1,max,mean,var
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,468,1.5497208e-06,3.1539813e-07,1.5497208e-06,1.1920929e-07,9.458745e-11,6.0629555e-18
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,850,0.00032776594,5.54195e-06,0.00032776594,4.172325e-07,2.0005245e-08,1.4744657e-15
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,963,0.0038951635,4.030473e-05,0.0038951635,1.7881393e-06,2.3774192e-07,4.263124e-14
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,373,1.1920929e-07,8.4293696e-08,1.1920929e-07,5.9604645e-08,7.275958e-12,4.336544e-19
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,637,1.1980534e-05,9.59246e-07,1.1980534e-05,1.7881393e-07,7.3123374e-10,5.5630365e-17
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,259,0.0,0.0,0.0,0.0,0.0,0.0
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,826,0.00021588802,4.185078e-06,0.00021588802,3.5762787e-07,1.3176759e-08,8.95451e-16
20251001_203543_dataset-03_-.*_A_volcanic_landscape_with_rivers_of_lava__ash_clou_23,x_grad_t,773,9.030104e-05,2.4955775e-06,9.030104e-05,2.3841858e-07,5.511538e-09,3.4976558e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,921,0.0025606751,3.6400583e-05,0.0025606751,3.874302e-06,1.5629121e-07,5.6448227e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,300,0.0,0.0,0.0,0.0,0.0,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,985,0.006984055,6.7612345e-05,0.006984055,2.5629997e-06,4.262729e-07,9.7315276e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,838,0.00056529045,8.084288e-06,0.00056529045,6.556511e-07,3.450259e-08,2.7987387e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,979,0.0029461384,2.8557033e-05,0.0029461384,1.2516975e-06,1.7981802e-07,1.7440966e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,656,7.402897e-05,2.157326e-06,7.402897e-05,1.1920929e-07,4.5183697e-09,2.636614e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,787,0.00027400255,4.9793966e-06,0.00027400255,4.172325e-07,1.6723789e-08,1.2337196e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,522,8.583069e-06,7.1525574e-07,8.583069e-06,5.9604645e-08,5.2386895e-10,3.0952473e-17
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,571,2.0205975e-05,1.1166927e-06,2.0205975e-05,1.7881393e-07,1.2332748e-09,7.459458e-17
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,938,0.010932684,0.0003099254,0.010932684,4.2319298e-05,6.672781e-07,5.417727e-12
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,547,1.1026859e-05,8.1071084e-07,1.1026859e-05,5.9604645e-08,6.730261e-10,3.9664938e-17
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,216,0.0,0.0,0.0,0.0,0.0,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,8,0.0,0.0,0.0,0.0,0.0,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,616,3.9756298e-05,1.5781167e-06,3.9756298e-05,1.7881393e-07,2.4265319e-09,1.4612601e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,743,0.00018745661,4.0701725e-06,0.00018745661,4.7683716e-07,1.1441443e-08,8.8027407e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,727,0.00014656782,3.2357143e-06,0.00014656782,2.9802322e-07,8.94579e-09,5.590357e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,993,0.22867793,0.0020909475,0.22867793,3.85046e-05,1.3957393e-05,7.2045994e-11
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,170,0.0,0.0,0.0,0.0,0.0,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,893,0.001527369,1.920796e-05,0.001527369,1.66893e-06,9.322321e-08,1.382894e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,438,1.2516975e-06,2.731428e-07,1.2516975e-06,5.9604645e-08,7.6397555e-11,4.54809e-18
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,947,0.0033917427,3.881942e-05,0.0033917427,3.1590462e-06,2.0701555e-07,4.9124336e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,675,9.6678734e-05,2.479152e-06,9.6678734e-05,2.9802322e-07,5.9008016e-09,3.4033527e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,66,0.0,0.0,0.0,0.0,0.0,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,955,0.003484726,3.4959332e-05,0.003484726,1.4901161e-06,2.126908e-07,2.935883e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,861,0.0007727742,1.0436942e-05,0.0007727742,7.748604e-07,4.7166395e-08,4.424146e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,971,0.0029745698,3.0131489e-05,0.0029745698,1.5497208e-06,1.8155333e-07,2.2453981e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,337,4.172325e-07,1.5769906e-07,4.172325e-07,5.9604645e-08,2.5465852e-11,1.5173272e-18
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,594,3.671646e-05,1.5405235e-06,3.671646e-05,1.7881393e-07,2.240995e-09,1.3983589e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,872,0.0008868575,1.1919587e-05,0.0008868575,8.34465e-07,5.4129487e-08,5.7420148e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,813,0.0003787279,6.0362763e-06,0.0003787279,5.9604645e-07,2.3115717e-08,1.6896823e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,1000,0.121154785,0.0010204315,0.121154785,1.9311905e-05,7.390976e-06,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,800,0.00031620264,5.3348654e-06,0.00031620264,4.7683716e-07,1.9299478e-08,1.3647222e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,758,0.00020301342,4.244085e-06,0.00020301342,4.172325e-07,1.2390956e-08,9.45903e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,710,0.00013202429,3.0033882e-06,0.00013202429,2.9802322e-07,8.058123e-09,4.856542e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,912,0.0019499063,2.5858937e-05,0.0019499063,3.2186508e-06,1.1901284e-07,2.6650843e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,406,4.172325e-07,1.5769906e-07,4.172325e-07,5.9604645e-08,2.5465852e-11,1.5173272e-18
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,693,0.00011301041,2.6973983e-06,0.00011301041,2.3841858e-07,6.897608e-09,3.965364e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,496,5.6624413e-06,5.9901924e-07,5.6624413e-06,1.1920929e-07,3.45608e-10,2.1782769e-17
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,902,0.03629011,0.00095422304,0.03629011,0.00020366907,2.2149725e-06,5.067341e-11
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,882,0.0011543036,1.4537914e-05,0.0011543036,1.013279e-06,7.04531e-08,7.936683e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,930,0.0031446218,4.1299612e-05,0.0031446218,3.6358833e-06,1.9193249e-07,6.727112e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,120,0.0,0.0,0.0,0.0,0.0,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,468,3.1590462e-06,4.4203986e-07,3.1590462e-06,1.1920929e-07,1.9281288e-10,1.18897725e-17
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,850,0.00067180395,9.244102e-06,0.00067180395,5.364418e-07,4.100366e-08,3.5345787e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,963,0.0033403635,3.4306187e-05,0.0033403635,1.3709073e-06,2.0387961e-07,3.0268116e-14
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,373,1.7881393e-07,1.0323827e-07,1.7881393e-07,5.9604645e-08,1.0913936e-11,6.504419e-19
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,637,5.4061413e-05,1.8419668e-06,5.4061413e-05,1.7881393e-07,3.2996468e-09,1.9620692e-16
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,259,0.0,0.0,0.0,0.0,0.0,0.0
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,826,0.000472188,6.96023e-06,0.000472188,5.364418e-07,2.8820068e-08,2.1263697e-15
20251001_235828_dataset-03_-.*_A_monk_striking_a_massive_gong_with_swinging_malle_23,x_grad_t,773,0.00023174286,4.4516332e-06,0.00023174286,4.172325e-07,1.4144462e-08,1.0095318e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,921,0.0023834705,2.8565242e-05,0.0023834705,2.503395e-06,1.454755e-07,2.864167e-14
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,300,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,985,0.007548094,8.288694e-05,0.007548094,4.23193e-06,4.6069908e-07,2.0709546e-13
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,838,0.0005246401,7.832967e-06,0.0005246401,5.364418e-07,3.202149e-08,2.7196246e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,979,0.009151518,0.000106877575,0.009151518,5.543232e-06,5.5856435e-07,3.8522278e-13
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,656,5.108118e-05,1.7990337e-06,5.108118e-05,1.7881393e-07,3.1177478e-09,1.8783275e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,787,0.00026917458,5.42304e-06,0.00026917458,5.9604645e-07,1.6429112e-08,1.5251825e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,522,6.67572e-06,6.3079625e-07,6.67572e-06,5.9604645e-08,4.0745363e-10,2.4121583e-17
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,571,1.7642975e-05,1.0494481e-06,1.7642975e-05,1.7881393e-07,1.0768417e-09,6.6064977e-17
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,938,0.0032948256,3.810243e-05,0.0032948256,2.682209e-06,2.0110019e-07,4.8172197e-14
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,547,1.1146069e-05,8.1508125e-07,1.1146069e-05,5.9604645e-08,6.8030204e-10,4.00888e-17
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,216,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,8,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,616,2.8252602e-05,1.3194051e-06,2.8252602e-05,1.1920929e-07,1.724402e-09,1.0328456e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,743,0.00016778708,3.911718e-06,0.00016778708,4.7683716e-07,1.024091e-08,8.2910613e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,727,0.00012856722,3.1836917e-06,0.00012856722,3.5762787e-07,7.84712e-09,5.5710246e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,993,0.34851646,0.0029937627,0.34851646,0.00015509129,2.1271757e-05,9.455301e-11
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,170,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,893,0.0013409257,1.5307722e-05,0.0013409257,1.1920929e-06,8.184361e-08,7.604232e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,438,1.3113022e-06,2.7957057e-07,1.3113022e-06,5.9604645e-08,8.0035534e-11,4.7643746e-18
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,947,0.00408262,5.2223568e-05,0.00408262,6.67572e-06,2.4918336e-07,1.0437527e-13
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,675,6.836653e-05,2.1973024e-06,6.836653e-05,2.9802322e-07,4.1727617e-09,2.7729114e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,66,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,955,0.02811712,0.0005808212,0.02811712,6.604195e-05,1.7161328e-06,1.7646561e-11
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,861,0.00077581406,1.2396046e-05,0.00077581406,2.682209e-06,4.7351932e-08,7.137012e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,971,0.0071085095,7.847931e-05,0.0071085095,5.1259995e-06,4.3386171e-07,1.8769113e-13
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,337,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,594,2.193451e-05,1.1526989e-06,2.193451e-05,1.1920929e-07,1.3387762e-09,7.9310845e-17
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,872,0.00093489885,1.3636443e-05,0.00093489885,2.2053719e-06,5.7061698e-08,8.094102e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,813,0.00042790174,7.58573e-06,0.00042790174,9.536743e-07,2.611705e-08,2.830237e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,1000,0.2055664,0.0016546249,0.2055664,2.3305416e-05,1.257658e-05,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,800,0.00036162138,6.5908293e-06,0.00036162138,5.9604645e-07,2.2071617e-08,2.1642837e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,758,0.00019389391,4.4030853e-06,0.00019389391,5.364418e-07,1.1834345e-08,1.0433102e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,710,0.0001155138,3.013426e-06,0.0001155138,2.9802322e-07,7.050403e-09,5.045668e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,912,0.0022560358,2.9611454e-05,0.0022560358,4.529953e-06,1.376975e-07,3.4559463e-14
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,406,1.1920929e-07,8.4293696e-08,1.1920929e-07,5.9604645e-08,7.275958e-12,4.336544e-19
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,693,8.636713e-05,2.5905745e-06,8.636713e-05,2.9802322e-07,5.2714313e-09,3.818469e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,496,4.5895576e-06,5.2302863e-07,4.5895576e-06,5.9604645e-08,2.8012437e-10,1.6619258e-17
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,902,0.0015832782,1.8548157e-05,0.0015832782,1.3709068e-06,9.663563e-08,1.1660444e-14
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,882,0.0011526346,1.4222673e-05,0.0011526346,1.5497208e-06,7.0351234e-08,7.397616e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,930,0.002809167,3.311026e-05,0.002809167,2.4437904e-06,1.7145794e-07,3.751665e-14
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,120,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,468,2.5629997e-06,3.9085378e-07,2.5629997e-06,5.9604645e-08,1.5643309e-10,9.300235e-18
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,850,0.0006201863,9.458377e-06,0.0006201863,9.536743e-07,3.785317e-08,4.0276425e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,963,0.00847286,0.00016220474,0.00847286,1.7106533e-05,5.171423e-07,1.3385035e-12
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,373,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,637,3.582239e-05,1.4877301e-06,3.582239e-05,1.1920929e-07,2.1864253e-09,1.3031909e-16
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,259,0.0,0.0,0.0,0.0,0.0,0.0
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,826,0.00045841932,7.2602766e-06,0.00045841932,6.556511e-07,2.7979695e-08,2.4345468e-15
20251001_184341_dataset-03_-.*_A_dark_gray_horse_running_in_an_enclosed_corral._I_23,x_grad_t,773,0.00022494793,4.7928957e-06,0.00022494793,4.172325e-07,1.3729732e-08,1.2136588e-15
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,921,0.0068066716,0.00013855018,0.0068066716,1.8537045e-05,4.1544627e-07,9.991056e-13
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,300,0.0,0.0,0.0,0.0,0.0,0.0
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,985,0.008780301,8.901225e-05,0.008780301,4.529953e-06,5.35907e-07,1.964082e-13
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,838,0.0013284683,1.6241145e-05,0.0013284683,1.5497208e-06,8.108327e-08,9.525619e-15
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,979,0.012699842,0.0001342905,0.012699842,5.6624413e-06,7.7513687e-07,4.998975e-13
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,656,0.0001630187,3.3084605e-06,0.0001630187,2.3841858e-07,9.949872e-09,5.6912017e-16
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,787,0.00069886446,8.90905e-06,0.00069886446,4.172325e-07,4.26553e-08,3.025142e-15
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,522,1.8954277e-05,1.0827721e-06,1.8954277e-05,1.1920929e-07,1.1568773e-09,7.0223266e-17
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,571,3.528595e-05,1.4697108e-06,3.528595e-05,1.1920929e-07,2.1536835e-09,1.272084e-16
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,938,0.009847581,0.00013345081,0.009847581,1.04904175e-05,6.0104867e-07,7.2576705e-13
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,547,2.3722649e-05,1.2127751e-06,2.3722649e-05,1.7881393e-07,1.4479156e-09,8.7680834e-17
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,216,0.0,0.0,0.0,0.0,0.0,0.0
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,8,0.0,0.0,0.0,0.0,0.0,0.0
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,616,7.814169e-05,2.2531817e-06,7.814169e-05,1.7881393e-07,4.76939e-09,2.8713543e-16
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,743,0.00046384335,6.3180923e-06,0.00046384335,3.5762787e-07,2.8310751e-08,1.6350203e-15
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,727,0.00036662817,5.3108374e-06,0.00036662817,3.5762787e-07,2.2377208e-08,1.2208313e-15
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,993,0.02534175,0.000250775,0.02534175,8.523464e-06,1.5467376e-06,1.4460759e-12
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,170,0.0,0.0,0.0,0.0,0.0,0.0
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,893,0.004365504,6.73212e-05,0.004365504,1.0967255e-05,2.664492e-07,2.0563745e-13
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,438,1.3709068e-06,2.8585384e-07,1.3709068e-06,5.9604645e-08,8.367351e-11,4.9806327e-18
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,947,0.0067687035,8.8819565e-05,0.0067687035,1.2516975e-05,4.1312887e-07,3.1084464e-13
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,675,0.00020480156,3.7697287e-06,0.00020480156,2.9802322e-07,1.2500095e-08,7.1115277e-16
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,66,0.0,0.0,0.0,0.0,0.0,0.0
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,955,0.0070341825,7.735471e-05,0.0070341825,4.887581e-06,4.2933243e-07,1.8090385e-13
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,861,0.0016983747,2.003319e-05,0.0016983747,2.861023e-06,1.0366057e-07,1.3750489e-14
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,971,0.036846638,0.00045842983,0.036846638,2.7835371e-05,2.2489403e-06,7.769762e-12
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,337,0.0,0.0,0.0,0.0,0.0,0.0
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,594,5.6028366e-05,1.9092104e-06,5.6028366e-05,1.7881393e-07,3.4197e-09,2.107968e-16
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,872,0.0020639896,2.5026002e-05,0.0020639896,3.2186508e-06,1.2597593e-07,2.2357795e-14
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,813,0.0009729266,1.2077996e-05,0.0009729266,1.0728836e-06,5.9382728e-08,5.377705e-15
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,1000,0.103759766,0.00092840195,0.103759766,5.0663948e-05,6.3180923e-06,0.0
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,800,0.0007734895,9.84668e-06,0.0007734895,7.1525574e-07,4.721005e-08,3.6892287e-15
20251002_015911_dataset-03_-.*_A_craftsman_engraving_clock_gears_while_rotating_t_23,x_grad_t,758,0.0005403161,7.245091e-06,0.0005403161,4.172325e-07,3.2978278e-08,2.1163798e-15
